track_id,fase,inicio,fim
20030369,incipient,2003-05-03 03:00:00,2003-05-03 03:00:00
20030369,intensification,2003-05-03 06:00:00,2003-05-03 21:00:00
20030369,mature,2003-05-04 00:00:00,2003-05-04 03:00:00
20030369,decay,2003-05-04 06:00:00,2003-05-05 09:00:00
20030388,incipient,2003-05-07 00:00:00,2003-05-07 00:00:00
20030388,intensification,2003-05-07 03:00:00,2003-05-07 18:00:00
20030388,mature,2003-05-07 21:00:00,2003-05-08 00:00:00
20030388,decay,2003-05-08 03:00:00,2003-05-09 18:00:00
20030388,residual,2003-05-09 21:00:00,2003-05-10 00:00:00
20030392,incipient,2003-05-08 03:00:00,2003-05-08 15:00:00
20030392,intensification,2003-05-08 18:00:00,2003-05-09 18:00:00
20030392,mature,2003-05-09 21:00:00,2003-05-10 03:00:00
20030392,decay,2003-05-10 06:00:00,2003-05-10 21:00:00
20030396,incipient,2003-05-09 03:00:00,2003-05-09 21:00:00
20030396,intensification,2003-05-10 00:00:00,2003-05-13 12:00:00
20030396,mature,2003-05-13 15:00:00,2003-05-14 09:00:00
20030396,decay,2003-05-14 12:00:00,2003-05-15 15:00:00
20030415,decay,2003-05-15 12:00:00,2003-05-15 21:00:00
20030415,intensification,2003-05-16 00:00:00,2003-05-17 12:00:00
20030415,mature,2003-05-17 15:00:00,2003-05-17 18:00:00
20030415,decay 2,2003-05-17 21:00:00,2003-05-18 09:00:00
20030426,incipient,2003-05-18 09:00:00,2003-05-19 03:00:00
20030426,intensification,2003-05-19 06:00:00,2003-05-20 21:00:00
20030426,mature,2003-05-21 00:00:00,2003-05-21 09:00:00
20030426,decay,2003-05-21 12:00:00,2003-05-22 18:00:00
20030426,residual,2003-05-22 21:00:00,2003-05-22 21:00:00
20030427,incipient,2003-05-18 12:00:00,2003-05-18 15:00:00
20030427,intensification,2003-05-18 18:00:00,2003-05-20 12:00:00
20030427,mature,2003-05-20 15:00:00,2003-05-21 03:00:00
20030427,decay,2003-05-21 06:00:00,2003-05-23 12:00:00
20030427,intensification 2,2003-05-23 15:00:00,2003-05-24 21:00:00
20030427,mature 2,2003-05-25 00:00:00,2003-05-25 06:00:00
20030427,decay 2,2003-05-25 09:00:00,2003-05-26 09:00:00
20030452,incipient,2003-05-25 12:00:00,2003-05-25 12:00:00
20030452,intensification,2003-05-25 15:00:00,2003-05-26 09:00:00
20030452,mature,2003-05-26 12:00:00,2003-05-26 18:00:00
20030452,decay,2003-05-26 21:00:00,2003-05-28 09:00:00
20030456,incipient,2003-05-27 09:00:00,2003-05-27 12:00:00
20030456,intensification,2003-05-27 15:00:00,2003-05-29 09:00:00
20030456,mature,2003-05-29 12:00:00,2003-05-29 21:00:00
20030456,decay,2003-05-30 00:00:00,2003-05-31 09:00:00
20030464,incipient,2003-05-30 00:00:00,2003-05-30 00:00:00
20030464,intensification,2003-05-30 03:00:00,2003-05-31 03:00:00
20030464,mature,2003-05-31 06:00:00,2003-05-31 18:00:00
20030464,decay,2003-05-31 21:00:00,2003-06-03 12:00:00
20030472,incipient,2003-06-01 12:00:00,2003-06-02 00:00:00
20030472,intensification,2003-06-02 03:00:00,2003-06-03 18:00:00
20030472,mature,2003-06-03 21:00:00,2003-06-04 09:00:00
20030472,decay,2003-06-04 12:00:00,2003-06-06 06:00:00
20030478,incipient,2003-06-02 06:00:00,2003-06-02 09:00:00
20030478,intensification,2003-06-02 12:00:00,2003-06-03 00:00:00
20030478,mature,2003-06-03 03:00:00,2003-06-03 09:00:00
20030478,decay,2003-06-03 12:00:00,2003-06-04 09:00:00
20030478,residual,2003-06-04 12:00:00,2003-06-05 09:00:00
20030479,decay,2003-06-02 18:00:00,2003-06-02 21:00:00
20030479,intensification,2003-06-03 00:00:00,2003-06-03 06:00:00
20030479,decay 2,2003-06-03 09:00:00,2003-06-03 15:00:00
20030484,incipient,2003-06-04 15:00:00,2003-06-04 18:00:00
20030484,decay,2003-06-04 21:00:00,2003-06-05 15:00:00
20030484,intensification,2003-06-05 18:00:00,2003-06-06 12:00:00
20030484,mature,2003-06-06 15:00:00,2003-06-06 21:00:00
20030484,decay 2,2003-06-07 00:00:00,2003-06-08 06:00:00
20030486,incipient,2003-06-04 18:00:00,2003-06-04 18:00:00
20030486,intensification,2003-06-04 21:00:00,2003-06-05 12:00:00
20030486,mature,2003-06-05 15:00:00,2003-06-05 18:00:00
20030486,decay,2003-06-05 21:00:00,2003-06-07 03:00:00
20030495,intensification,2003-06-06 15:00:00,2003-06-07 09:00:00
20030495,mature,2003-06-07 12:00:00,2003-06-07 18:00:00
20030495,decay,2003-06-07 21:00:00,2003-06-08 18:00:00
20030495,intensification 2,2003-06-08 21:00:00,2003-06-09 03:00:00
20030495,mature 2,2003-06-09 06:00:00,2003-06-09 09:00:00
20030495,decay 2,2003-06-09 12:00:00,2003-06-10 15:00:00
20030509,incipient,2003-06-10 12:00:00,2003-06-10 18:00:00
20030509,intensification,2003-06-10 21:00:00,2003-06-12 12:00:00
20030509,mature,2003-06-12 15:00:00,2003-06-13 03:00:00
20030509,decay,2003-06-13 06:00:00,2003-06-15 06:00:00
20030509,intensification 2,2003-06-15 09:00:00,2003-06-16 06:00:00
20030509,mature 2,2003-06-16 09:00:00,2003-06-16 21:00:00
20030509,decay 2,2003-06-17 00:00:00,2003-06-19 12:00:00
20030513,incipient,2003-06-12 12:00:00,2003-06-12 12:00:00
20030513,intensification,2003-06-12 15:00:00,2003-06-13 06:00:00
20030513,mature,2003-06-13 09:00:00,2003-06-13 15:00:00
20030513,decay,2003-06-13 18:00:00,2003-06-15 18:00:00
20030521,incipient,2003-06-15 00:00:00,2003-06-15 00:00:00
20030521,intensification,2003-06-15 03:00:00,2003-06-16 03:00:00
20030521,mature,2003-06-16 06:00:00,2003-06-16 12:00:00
20030521,decay,2003-06-16 15:00:00,2003-06-18 00:00:00
20030527,incipient,2003-06-17 09:00:00,2003-06-18 00:00:00
20030527,intensification,2003-06-18 03:00:00,2003-06-20 00:00:00
20030527,mature,2003-06-20 03:00:00,2003-06-20 15:00:00
20030527,decay,2003-06-20 18:00:00,2003-06-22 03:00:00
20030546,incipient,2003-06-21 12:00:00,2003-06-21 21:00:00
20030546,intensification,2003-06-22 00:00:00,2003-06-23 03:00:00
20030546,mature,2003-06-23 06:00:00,2003-06-23 09:00:00
20030546,decay,2003-06-23 12:00:00,2003-06-24 06:00:00
20030548,intensification,2003-06-22 00:00:00,2003-06-22 09:00:00
20030548,mature,2003-06-22 12:00:00,2003-06-22 15:00:00
20030548,decay,2003-06-22 18:00:00,2003-06-23 12:00:00
20030548,residual,2003-06-23 15:00:00,2003-06-24 06:00:00
20030552,incipient,2003-06-24 00:00:00,2003-06-24 15:00:00
20030552,intensification,2003-06-24 18:00:00,2003-06-26 09:00:00
20030552,mature,2003-06-26 12:00:00,2003-06-27 00:00:00
20030552,decay,2003-06-27 03:00:00,2003-06-29 06:00:00
20030564,incipient,2003-06-27 09:00:00,2003-06-27 15:00:00
20030564,intensification,2003-06-27 18:00:00,2003-06-27 18:00:00
20030564,decay,2003-06-27 21:00:00,2003-06-28 03:00:00
20030564,intensification 2,2003-06-28 06:00:00,2003-06-28 12:00:00
20030570,incipient,2003-06-28 12:00:00,2003-06-28 15:00:00
20030570,decay,2003-06-28 18:00:00,2003-06-29 15:00:00
20030570,intensification,2003-06-29 18:00:00,2003-06-30 06:00:00
20030570,mature,2003-06-30 09:00:00,2003-06-30 12:00:00
20030570,decay 2,2003-06-30 15:00:00,2003-07-01 18:00:00
20030572,decay,2003-06-29 00:00:00,2003-06-29 15:00:00
20030572,intensification,2003-06-29 18:00:00,2003-07-01 21:00:00
20030572,mature,2003-07-02 00:00:00,2003-07-02 09:00:00
20030572,decay 2,2003-07-02 12:00:00,2003-07-04 00:00:00
20030573,incipient,2003-06-29 00:00:00,2003-06-29 15:00:00
20030573,intensification,2003-06-29 18:00:00,2003-07-01 12:00:00
20030573,mature,2003-07-01 15:00:00,2003-07-02 06:00:00
20030573,decay,2003-07-02 09:00:00,2003-07-04 03:00:00
20030575,incipient,2003-06-29 12:00:00,2003-06-29 12:00:00
20030575,intensification,2003-06-29 15:00:00,2003-06-30 18:00:00
20030575,mature,2003-06-30 21:00:00,2003-07-01 00:00:00
20030575,decay,2003-07-01 03:00:00,2003-07-01 18:00:00
20030577,incipient,2003-06-30 18:00:00,2003-06-30 21:00:00
20030577,intensification,2003-07-01 00:00:00,2003-07-02 12:00:00
20030577,mature,2003-07-02 15:00:00,2003-07-03 03:00:00
20030577,decay,2003-07-03 06:00:00,2003-07-05 09:00:00
20030577,intensification 2,2003-07-05 12:00:00,2003-07-06 12:00:00
20030577,mature 2,2003-07-06 15:00:00,2003-07-07 00:00:00
20030577,decay 2,2003-07-07 03:00:00,2003-07-09 00:00:00
20030600,incipient,2003-07-07 15:00:00,2003-07-07 21:00:00
20030600,intensification,2003-07-08 00:00:00,2003-07-09 00:00:00
20030600,mature,2003-07-09 03:00:00,2003-07-09 09:00:00
20030600,decay,2003-07-09 12:00:00,2003-07-11 03:00:00
20030625,incipient,2003-07-13 15:00:00,2003-07-13 21:00:00
20030625,intensification,2003-07-14 00:00:00,2003-07-15 00:00:00
20030625,mature,2003-07-15 03:00:00,2003-07-15 09:00:00
20030625,decay,2003-07-15 12:00:00,2003-07-16 09:00:00
20030629,incipient,2003-07-14 12:00:00,2003-07-14 18:00:00
20030629,intensification,2003-07-14 21:00:00,2003-07-16 15:00:00
20030629,mature,2003-07-16 18:00:00,2003-07-17 15:00:00
20030629,decay,2003-07-17 18:00:00,2003-07-22 06:00:00
20030646,incipient,2003-07-17 15:00:00,2003-07-17 21:00:00
20030646,intensification,2003-07-18 00:00:00,2003-07-18 03:00:00
20030646,decay,2003-07-18 06:00:00,2003-07-18 12:00:00
20030646,intensification 2,2003-07-18 15:00:00,2003-07-20 00:00:00
20030653,incipient,2003-07-19 12:00:00,2003-07-19 18:00:00
20030653,intensification,2003-07-19 21:00:00,2003-07-20 21:00:00
20030653,mature,2003-07-21 00:00:00,2003-07-21 06:00:00
20030653,decay,2003-07-21 09:00:00,2003-07-23 00:00:00
20030665,incipient,2003-07-22 15:00:00,2003-07-22 21:00:00
20030665,intensification,2003-07-23 00:00:00,2003-07-23 09:00:00
20030665,mature,2003-07-23 12:00:00,2003-07-23 15:00:00
20030665,decay,2003-07-23 18:00:00,2003-07-24 09:00:00
20030668,decay,2003-07-23 00:00:00,2003-07-23 06:00:00
20030668,intensification,2003-07-23 09:00:00,2003-07-24 06:00:00
20030668,mature,2003-07-24 09:00:00,2003-07-24 15:00:00
20030668,decay 2,2003-07-24 18:00:00,2003-07-25 12:00:00
20030676,decay,2003-07-25 00:00:00,2003-07-25 21:00:00
20030677,intensification,2003-07-25 18:00:00,2003-07-26 06:00:00
20030677,decay,2003-07-26 09:00:00,2003-07-26 21:00:00
20030677,residual,2003-07-27 00:00:00,2003-07-27 00:00:00
20030685,incipient,2003-07-28 15:00:00,2003-07-29 06:00:00
20030685,intensification,2003-07-29 09:00:00,2003-07-31 06:00:00
20030685,mature,2003-07-31 09:00:00,2003-08-01 00:00:00
20030685,decay,2003-08-01 03:00:00,2003-08-03 00:00:00
20030691,decay,2003-07-31 06:00:00,2003-07-31 12:00:00
20030691,intensification,2003-07-31 15:00:00,2003-08-02 00:00:00
20030691,mature,2003-08-02 03:00:00,2003-08-02 09:00:00
20030691,decay 2,2003-08-02 12:00:00,2003-08-03 09:00:00
20030707,incipient,2003-08-04 18:00:00,2003-08-04 18:00:00
20030707,intensification,2003-08-04 21:00:00,2003-08-06 09:00:00
20030707,mature,2003-08-06 12:00:00,2003-08-07 03:00:00
20030707,decay,2003-08-07 06:00:00,2003-08-13 12:00:00
20030716,incipient,2003-08-07 12:00:00,2003-08-07 15:00:00
20030716,intensification,2003-08-07 18:00:00,2003-08-08 06:00:00
20030716,mature,2003-08-08 09:00:00,2003-08-08 12:00:00
20030716,decay,2003-08-08 15:00:00,2003-08-08 21:00:00
20030727,incipient,2003-08-10 06:00:00,2003-08-10 18:00:00
20030727,intensification,2003-08-10 21:00:00,2003-08-12 00:00:00
20030727,mature,2003-08-12 03:00:00,2003-08-12 09:00:00
20030727,decay,2003-08-12 12:00:00,2003-08-13 03:00:00
20030729,incipient,2003-08-11 12:00:00,2003-08-12 06:00:00
20030729,intensification,2003-08-12 09:00:00,2003-08-14 09:00:00
20030729,mature,2003-08-14 12:00:00,2003-08-15 00:00:00
20030729,decay,2003-08-15 03:00:00,2003-08-16 00:00:00
20040002,incipient,2004-01-01 12:00:00,2004-01-01 18:00:00
20040002,intensification,2004-01-01 21:00:00,2004-01-02 12:00:00
20040002,mature,2004-01-02 15:00:00,2004-01-02 18:00:00
20040002,decay,2004-01-02 21:00:00,2004-01-03 06:00:00
20040003,incipient,2004-01-01 12:00:00,2004-01-01 18:00:00
20040003,intensification,2004-01-01 21:00:00,2004-01-05 06:00:00
20040003,mature,2004-01-05 09:00:00,2004-01-06 00:00:00
20040003,decay,2004-01-06 03:00:00,2004-01-07 15:00:00
20040020,incipient,2004-01-09 00:00:00,2004-01-09 21:00:00
20040020,intensification,2004-01-10 00:00:00,2004-01-11 12:00:00
20040020,mature,2004-01-11 15:00:00,2004-01-12 00:00:00
20040020,decay,2004-01-12 03:00:00,2004-01-13 03:00:00
20040035,incipient,2004-01-13 06:00:00,2004-01-13 12:00:00
20040035,intensification,2004-01-13 15:00:00,2004-01-13 18:00:00
20040035,decay,2004-01-13 21:00:00,2004-01-14 03:00:00
20040035,intensification 2,2004-01-14 06:00:00,2004-01-15 00:00:00
20040038,intensification,2004-01-14 15:00:00,2004-01-14 21:00:00
20040038,decay,2004-01-15 00:00:00,2004-01-15 21:00:00
20040054,incipient,2004-01-20 12:00:00,2004-01-20 18:00:00
20040054,intensification,2004-01-20 21:00:00,2004-01-22 06:00:00
20040054,mature,2004-01-22 09:00:00,2004-01-22 21:00:00
20040054,decay,2004-01-23 00:00:00,2004-01-25 09:00:00
20040067,incipient,2004-01-24 15:00:00,2004-01-24 21:00:00
20040067,intensification,2004-01-25 00:00:00,2004-01-26 03:00:00
20040067,mature,2004-01-26 06:00:00,2004-01-26 12:00:00
20040067,decay,2004-01-26 15:00:00,2004-01-27 15:00:00
20040071,incipient,2004-01-26 00:00:00,2004-01-26 06:00:00
20040071,intensification,2004-01-26 09:00:00,2004-01-27 12:00:00
20040071,mature,2004-01-27 15:00:00,2004-01-28 00:00:00
20040071,decay,2004-01-28 03:00:00,2004-01-30 09:00:00
20040075,incipient,2004-01-27 09:00:00,2004-01-28 18:00:00
20040075,intensification,2004-01-28 21:00:00,2004-01-31 09:00:00
20040075,mature,2004-01-31 12:00:00,2004-02-01 06:00:00
20040075,decay,2004-02-01 09:00:00,2004-02-03 03:00:00
20040090,incipient,2004-02-03 00:00:00,2004-02-03 00:00:00
20040090,intensification,2004-02-03 03:00:00,2004-02-03 18:00:00
20040090,mature,2004-02-03 21:00:00,2004-02-04 06:00:00
20040090,decay,2004-02-04 09:00:00,2004-02-06 00:00:00
20040092,incipient,2004-02-03 06:00:00,2004-02-03 09:00:00
20040092,decay,2004-02-03 12:00:00,2004-02-04 06:00:00
20040092,intensification,2004-02-04 09:00:00,2004-02-05 21:00:00
20040092,mature,2004-02-06 00:00:00,2004-02-06 03:00:00
20040092,decay 2,2004-02-06 06:00:00,2004-02-06 15:00:00
20040100,incipient,2004-02-06 12:00:00,2004-02-06 15:00:00
20040100,intensification,2004-02-06 18:00:00,2004-02-07 12:00:00
20040100,mature,2004-02-07 15:00:00,2004-02-08 00:00:00
20040100,decay,2004-02-08 03:00:00,2004-02-09 21:00:00
20040105,incipient,2004-02-08 09:00:00,2004-02-09 00:00:00
20040105,intensification,2004-02-09 03:00:00,2004-02-11 03:00:00
20040105,mature,2004-02-11 06:00:00,2004-02-12 00:00:00
20040105,decay,2004-02-12 03:00:00,2004-02-14 21:00:00
20040116,incipient,2004-02-12 06:00:00,2004-02-12 06:00:00
20040116,intensification,2004-02-12 09:00:00,2004-02-16 09:00:00
20040137,incipient,2004-02-18 03:00:00,2004-02-18 09:00:00
20040137,intensification,2004-02-18 12:00:00,2004-02-20 03:00:00
20040137,mature,2004-02-20 06:00:00,2004-02-20 18:00:00
20040137,decay,2004-02-20 21:00:00,2004-02-23 00:00:00
20040137,intensification 2,2004-02-23 03:00:00,2004-02-24 18:00:00
20040137,mature 2,2004-02-24 21:00:00,2004-02-25 06:00:00
20040137,decay 2,2004-02-25 09:00:00,2004-02-27 00:00:00
20040137,residual,2004-02-27 03:00:00,2004-02-28 00:00:00
20040144,incipient,2004-02-20 00:00:00,2004-02-20 03:00:00
20040144,intensification,2004-02-20 06:00:00,2004-02-20 18:00:00
20040144,mature,2004-02-20 21:00:00,2004-02-21 00:00:00
20040144,decay,2004-02-21 03:00:00,2004-02-22 06:00:00
20040153,incipient,2004-02-26 12:00:00,2004-02-26 12:00:00
20040153,intensification,2004-02-26 15:00:00,2004-02-27 06:00:00
20040153,mature,2004-02-27 09:00:00,2004-02-27 12:00:00
20040153,decay,2004-02-27 15:00:00,2004-02-28 18:00:00
20040153,residual,2004-02-28 21:00:00,2004-02-29 06:00:00
20040155,incipient,2004-02-27 12:00:00,2004-02-27 18:00:00
20040155,decay,2004-02-27 21:00:00,2004-02-28 06:00:00
20040155,intensification,2004-02-28 09:00:00,2004-02-28 12:00:00
20040159,incipient,2004-02-28 12:00:00,2004-02-28 21:00:00
20040159,intensification,2004-02-29 00:00:00,2004-03-01 09:00:00
20040159,mature,2004-03-01 12:00:00,2004-03-02 00:00:00
20040159,decay,2004-03-02 03:00:00,2004-03-04 06:00:00
20040164,intensification,2004-03-01 15:00:00,2004-03-02 00:00:00
20040164,decay,2004-03-02 03:00:00,2004-03-02 15:00:00
20040167,incipient,2004-03-02 06:00:00,2004-03-02 15:00:00
20040167,intensification,2004-03-02 18:00:00,2004-03-03 21:00:00
20040167,mature,2004-03-04 00:00:00,2004-03-04 06:00:00
20040167,decay,2004-03-04 09:00:00,2004-03-06 00:00:00
20040181,incipient,2004-03-08 00:00:00,2004-03-08 15:00:00
20040181,intensification,2004-03-08 18:00:00,2004-03-08 18:00:00
20040181,decay,2004-03-08 21:00:00,2004-03-09 18:00:00
20040181,intensification 2,2004-03-09 21:00:00,2004-03-10 03:00:00
20040181,mature,2004-03-10 06:00:00,2004-03-10 09:00:00
20040181,decay 2,2004-03-10 12:00:00,2004-03-11 06:00:00
20040184,decay,2004-03-09 18:00:00,2004-03-10 03:00:00
20040184,intensification,2004-03-10 06:00:00,2004-03-10 09:00:00
20040184,decay 2,2004-03-10 12:00:00,2004-03-10 15:00:00
20040199,incipient,2004-03-13 06:00:00,2004-03-13 15:00:00
20040199,intensification,2004-03-13 18:00:00,2004-03-18 00:00:00
20040199,mature,2004-03-18 03:00:00,2004-03-18 21:00:00
20040199,decay,2004-03-19 00:00:00,2004-03-20 09:00:00
20040201,incipient,2004-03-15 00:00:00,2004-03-15 03:00:00
20040201,intensification,2004-03-15 06:00:00,2004-03-16 21:00:00
20040201,mature,2004-03-17 00:00:00,2004-03-17 21:00:00
20040201,decay,2004-03-18 00:00:00,2004-03-22 09:00:00
20040205,incipient,2004-03-16 15:00:00,2004-03-16 18:00:00
20040205,intensification,2004-03-16 21:00:00,2004-03-17 18:00:00
20040205,mature,2004-03-17 21:00:00,2004-03-18 06:00:00
20040205,decay,2004-03-18 09:00:00,2004-03-20 09:00:00
20040217,incipient,2004-03-20 06:00:00,2004-03-20 12:00:00
20040217,intensification,2004-03-20 15:00:00,2004-03-21 09:00:00
20040217,mature,2004-03-21 12:00:00,2004-03-21 15:00:00
20040217,decay,2004-03-21 18:00:00,2004-03-22 09:00:00
20040230,incipient,2004-03-24 06:00:00,2004-03-24 12:00:00
20040230,intensification,2004-03-24 15:00:00,2004-03-28 09:00:00
20040230,mature,2004-03-28 12:00:00,2004-03-29 03:00:00
20040230,decay,2004-03-29 06:00:00,2004-03-30 06:00:00
20040235,incipient,2004-03-26 18:00:00,2004-03-26 21:00:00
20040235,intensification,2004-03-27 00:00:00,2004-03-27 12:00:00
20040235,mature,2004-03-27 15:00:00,2004-03-27 21:00:00
20040235,decay,2004-03-28 00:00:00,2004-03-29 00:00:00
20040242,incipient,2004-03-29 03:00:00,2004-03-29 06:00:00
20040242,intensification,2004-03-29 09:00:00,2004-03-30 15:00:00
20040242,mature,2004-03-30 18:00:00,2004-03-31 15:00:00
20040242,decay,2004-03-31 18:00:00,2004-04-06 06:00:00
20040248,incipient,2004-03-31 09:00:00,2004-03-31 15:00:00
20040248,intensification,2004-03-31 18:00:00,2004-04-02 03:00:00
20040248,mature,2004-04-02 06:00:00,2004-04-02 21:00:00
20040248,decay,2004-04-03 00:00:00,2004-04-05 15:00:00
20040263,incipient,2004-04-05 06:00:00,2004-04-05 12:00:00
20040263,intensification,2004-04-05 15:00:00,2004-04-06 00:00:00
20040263,mature,2004-04-06 03:00:00,2004-04-06 06:00:00
20040263,decay,2004-04-06 09:00:00,2004-04-06 21:00:00
20040282,intensification,2004-04-10 12:00:00,2004-04-10 18:00:00
20040282,mature,2004-04-10 21:00:00,2004-04-11 00:00:00
20040282,decay,2004-04-11 03:00:00,2004-04-12 00:00:00
20040307,incipient,2004-04-17 06:00:00,2004-04-17 12:00:00
20040307,intensification,2004-04-17 15:00:00,2004-04-19 00:00:00
20040307,mature,2004-04-19 03:00:00,2004-04-19 21:00:00
20040307,decay,2004-04-20 00:00:00,2004-04-23 12:00:00
20040312,intensification,2004-04-19 12:00:00,2004-04-20 21:00:00
20040339,decay,2004-04-30 03:00:00,2004-04-30 15:00:00
20040339,intensification,2004-04-30 18:00:00,2004-05-01 00:00:00
20040339,decay 2,2004-05-01 03:00:00,2004-05-02 00:00:00
20040347,incipient,2004-05-01 15:00:00,2004-05-02 12:00:00
20040347,intensification,2004-05-02 15:00:00,2004-05-04 12:00:00
20040347,mature,2004-05-04 15:00:00,2004-05-05 03:00:00
20040347,decay,2004-05-05 06:00:00,2004-05-06 18:00:00
20040358,decay,2004-05-04 15:00:00,2004-05-05 15:00:00
20040358,intensification,2004-05-05 18:00:00,2004-05-08 09:00:00
20040358,mature,2004-05-08 12:00:00,2004-05-09 12:00:00
20040358,decay 2,2004-05-09 15:00:00,2004-05-14 03:00:00
20040366,incipient,2004-05-06 18:00:00,2004-05-07 00:00:00
20040366,intensification,2004-05-07 03:00:00,2004-05-08 21:00:00
20040366,mature,2004-05-09 00:00:00,2004-05-09 15:00:00
20040366,decay,2004-05-09 18:00:00,2004-05-15 00:00:00
20040372,incipient,2004-05-08 15:00:00,2004-05-08 21:00:00
20040372,intensification,2004-05-09 00:00:00,2004-05-09 21:00:00
20040372,mature,2004-05-10 00:00:00,2004-05-10 09:00:00
20040372,decay,2004-05-10 12:00:00,2004-05-12 03:00:00
20040382,incipient,2004-05-12 00:00:00,2004-05-12 03:00:00
20040382,intensification,2004-05-12 06:00:00,2004-05-13 00:00:00
20040382,mature,2004-05-13 03:00:00,2004-05-13 06:00:00
20040382,decay,2004-05-13 09:00:00,2004-05-13 21:00:00
20040382,residual,2004-05-14 00:00:00,2004-05-15 00:00:00
20040386,incipient,2004-05-13 03:00:00,2004-05-13 03:00:00
20040386,decay,2004-05-13 06:00:00,2004-05-13 15:00:00
20040386,intensification,2004-05-13 18:00:00,2004-05-13 18:00:00
20040386,decay 2,2004-05-13 21:00:00,2004-05-14 06:00:00
20040393,incipient,2004-05-14 12:00:00,2004-05-14 21:00:00
20040393,intensification,2004-05-15 00:00:00,2004-05-15 18:00:00
20040393,mature,2004-05-15 21:00:00,2004-05-16 00:00:00
20040393,decay,2004-05-16 03:00:00,2004-05-16 18:00:00
20040394,incipient,2004-05-15 03:00:00,2004-05-15 06:00:00
20040394,intensification,2004-05-15 09:00:00,2004-05-15 18:00:00
20040394,mature,2004-05-15 21:00:00,2004-05-16 00:00:00
20040394,decay,2004-05-16 03:00:00,2004-05-16 21:00:00
20040395,incipient,2004-05-15 09:00:00,2004-05-15 12:00:00
20040395,decay,2004-05-15 15:00:00,2004-05-16 21:00:00
20040395,intensification,2004-05-17 00:00:00,2004-05-19 03:00:00
20040395,mature,2004-05-19 06:00:00,2004-05-19 15:00:00
20040395,decay 2,2004-05-19 18:00:00,2004-05-20 18:00:00
20040402,incipient,2004-05-18 06:00:00,2004-05-18 12:00:00
20040402,decay,2004-05-18 15:00:00,2004-05-19 00:00:00
20040402,intensification,2004-05-19 03:00:00,2004-05-19 12:00:00
20040408,intensification,2004-05-20 09:00:00,2004-05-20 12:00:00
20040408,decay,2004-05-20 15:00:00,2004-05-21 12:00:00
20040443,incipient,2004-05-30 18:00:00,2004-05-30 18:00:00
20040443,intensification,2004-05-30 21:00:00,2004-05-31 12:00:00
20040443,mature,2004-05-31 15:00:00,2004-05-31 18:00:00
20040443,decay,2004-05-31 21:00:00,2004-06-01 00:00:00
20040453,intensification,2004-06-01 15:00:00,2004-06-01 21:00:00
20040453,decay,2004-06-02 00:00:00,2004-06-02 15:00:00
20040456,incipient,2004-06-02 03:00:00,2004-06-02 09:00:00
20040456,intensification,2004-06-02 12:00:00,2004-06-03 06:00:00
20040456,mature,2004-06-03 09:00:00,2004-06-03 12:00:00
20040456,decay,2004-06-03 15:00:00,2004-06-04 06:00:00
20040458,incipient,2004-06-02 15:00:00,2004-06-03 03:00:00
20040458,intensification,2004-06-03 06:00:00,2004-06-04 18:00:00
20040458,mature,2004-06-04 21:00:00,2004-06-05 06:00:00
20040458,decay,2004-06-05 09:00:00,2004-06-06 12:00:00
20040458,intensification 2,2004-06-06 15:00:00,2004-06-09 00:00:00
20040458,mature 2,2004-06-09 03:00:00,2004-06-09 18:00:00
20040458,decay 2,2004-06-09 21:00:00,2004-06-12 15:00:00
20040460,intensification,2004-06-03 00:00:00,2004-06-03 12:00:00
20040460,decay,2004-06-03 15:00:00,2004-06-05 03:00:00
20040463,incipient,2004-06-03 18:00:00,2004-06-03 21:00:00
20040463,intensification,2004-06-04 00:00:00,2004-06-05 15:00:00
20040463,mature,2004-06-05 18:00:00,2004-06-06 03:00:00
20040463,decay,2004-06-06 06:00:00,2004-06-07 00:00:00
20040471,incipient,2004-06-05 15:00:00,2004-06-05 21:00:00
20040471,intensification,2004-06-06 00:00:00,2004-06-06 15:00:00
20040471,mature,2004-06-06 18:00:00,2004-06-06 21:00:00
20040471,decay,2004-06-07 00:00:00,2004-06-07 12:00:00
20040471,residual,2004-06-07 15:00:00,2004-06-08 00:00:00
20040485,incipient,2004-06-08 09:00:00,2004-06-09 06:00:00
20040485,intensification,2004-06-09 09:00:00,2004-06-11 18:00:00
20040485,mature,2004-06-11 21:00:00,2004-06-12 12:00:00
20040485,decay,2004-06-12 15:00:00,2004-06-15 00:00:00
20040490,intensification,2004-06-10 18:00:00,2004-06-11 06:00:00
20040490,mature,2004-06-11 09:00:00,2004-06-11 15:00:00
20040490,decay,2004-06-11 18:00:00,2004-06-13 15:00:00
20040497,decay,2004-06-12 06:00:00,2004-06-12 12:00:00
20040497,intensification,2004-06-12 15:00:00,2004-06-12 21:00:00
20040497,decay 2,2004-06-13 00:00:00,2004-06-13 09:00:00
20040498,incipient,2004-06-12 18:00:00,2004-06-13 00:00:00
20040498,intensification,2004-06-13 03:00:00,2004-06-14 15:00:00
20040498,mature,2004-06-14 18:00:00,2004-06-15 03:00:00
20040498,decay,2004-06-15 06:00:00,2004-06-16 21:00:00
20040499,incipient,2004-06-13 18:00:00,2004-06-14 18:00:00
20040499,intensification,2004-06-14 21:00:00,2004-06-16 21:00:00
20040499,mature,2004-06-17 00:00:00,2004-06-17 15:00:00
20040499,decay,2004-06-17 18:00:00,2004-06-19 12:00:00
