Latitude,Longitude,Limiar_Mediana_ms,Limiar_Q90_ms,Limiar_Q95_ms,Limiar_Q99_ms,Limiar_Maximo_ms
-15.0,-70.0,1.6778256,2.7683485,3.294677,4.6185365,7.885015
-15.0,-69.75,1.6612501,2.783393,3.225298,4.32417,7.6148806
-15.0,-69.5,1.524955,2.876913,3.6045287,5.2237782,8.345006
-15.0,-69.25,1.5014334,2.6220875,3.2340703,4.886229,7.879912
-15.0,-69.0,0.90901643,2.0694098,2.4039102,3.108729,4.977604
-15.0,-68.75,0.8326608,1.9168713,2.0988731,2.3816404,3.136593
-15.0,-68.5,0.77948534,1.5116898,1.720477,2.04749,3.0422912
-15.0,-68.25,0.9066008,1.4710689,1.664865,2.0590332,2.972249
-15.0,-68.0,0.90442634,1.4735212,1.6541808,2.0060248,3.0989296
-15.0,-67.75,0.932405,1.600578,1.7737894,2.0847082,3.470127
-15.0,-67.5,0.9897759,1.9299006,2.3335035,3.0435169,4.3586526
-15.0,-67.25,1.1753535,2.489057,2.9788964,3.7632017,5.9588428
-15.0,-67.0,1.3530396,2.9778883,3.5769496,4.427459,6.201352
-15.0,-66.75,1.601371,3.3681483,3.9316578,4.8792634,7.0879397
-15.0,-66.5,1.8909278,3.568912,4.123038,5.154169,6.8554955
-15.0,-66.25,1.9844947,3.5440247,4.067136,5.058765,6.753547
-15.0,-66.0,2.0078373,3.530012,4.0603957,4.9854054,7.085738
-15.0,-65.75,2.038744,3.557065,4.1067696,4.955451,7.0637465
-15.0,-65.5,2.0659642,3.5930898,4.1795444,5.023767,6.975069
-15.0,-65.25,2.079599,3.733006,4.297423,5.2172475,6.968438
-15.0,-65.0,2.1008344,3.7706003,4.3635974,5.3586884,7.330244
-15.0,-64.75,2.1161103,3.8529882,4.4499736,5.5036197,7.6766367
-15.0,-64.5,2.1049316,3.7808387,4.3661165,5.4244204,7.4390407
-15.0,-64.25,2.099994,3.7073078,4.343723,5.411732,7.3902073
-15.0,-64.0,2.0698721,3.6332932,4.2565613,5.333126,7.355207
-15.0,-63.75,2.0720315,3.5659122,4.188142,5.2187915,7.180184
-15.0,-63.5,2.0799708,3.5203257,4.129935,5.146505,6.94186
-15.0,-63.25,2.083516,3.4700577,4.022165,5.0422673,6.715615
-15.0,-63.0,2.0468817,3.397301,3.9638965,4.9247108,6.5171385
-15.0,-62.75,1.9625447,3.328198,3.9069757,4.8804293,6.467197
-15.0,-62.5,1.9252924,3.356076,3.9556725,4.958492,6.612812
-15.0,-62.25,1.9364897,3.3447924,3.9297664,4.967766,6.6227117
-15.0,-62.0,1.9235777,3.3434446,3.91375,4.933921,6.676632
-15.0,-61.75,1.9246411,3.3612,3.941927,4.9342737,6.8452177
-15.0,-61.5,1.9740269,3.4008007,3.9906988,4.9884834,6.9769397
-15.0,-61.25,1.9976926,3.5679462,4.1877165,5.2189264,7.3125563
-15.0,-61.0,1.9443355,3.803912,4.43605,5.4788823,7.832896
-15.0,-60.75,1.8283556,3.3912117,3.9222806,4.925662,7.079367
-15.0,-60.5,1.6158853,3.0193124,3.5333085,4.467909,6.573257
-15.0,-60.25,1.4600079,2.69359,3.2246275,4.147809,5.9991794
-15.0,-60.0,1.4886909,2.7695231,3.350181,4.2518463,5.882339
-15.0,-59.75,1.5333142,2.88584,3.3697393,4.258444,6.383896
-15.0,-59.5,1.6082988,2.8972452,3.3262856,4.081128,5.8944893
-15.0,-59.25,1.7512791,3.0198038,3.4610555,4.1277256,5.878091
-15.0,-59.0,2.0142226,3.348159,3.7911751,4.522054,6.663708
-15.0,-58.75,2.2078247,3.6901257,4.139976,4.9630866,7.222662
-15.0,-58.5,2.1470652,3.599037,4.0420403,4.898374,6.9578896
-15.0,-58.25,1.976998,3.3992753,3.8659034,4.7978168,6.83497
-15.0,-58.0,1.7050514,3.0893538,3.6562462,4.6269426,6.782919
-15.0,-57.75,1.5628369,2.876494,3.4205697,4.371263,6.3468666
-15.0,-57.5,1.5110351,2.7346447,3.2155082,4.1198163,8.4168215
-15.0,-57.25,1.4845151,2.6713722,3.068289,3.9452498,11.785335
-15.0,-57.0,1.5617527,2.7056243,3.096016,3.9843726,12.058239
-15.0,-56.75,1.7051667,2.9282382,3.3835952,4.3599854,9.8281765
-15.0,-56.5,1.8714796,3.2416177,3.7392006,4.801938,7.474766
-15.0,-56.25,1.8664505,3.403199,3.950427,5.2645645,8.174025
-15.0,-56.0,1.7910311,3.362529,3.9212284,5.2338552,8.196307
-15.0,-55.75,1.8184816,3.232975,3.7556186,4.948597,7.8927884
-15.0,-55.5,1.8263161,3.148347,3.6223574,4.571804,7.1452775
-15.0,-55.25,1.8990277,3.1956203,3.6790671,4.510384,6.7249947
-15.0,-55.0,1.9513998,3.3277962,3.825699,4.6797485,6.8215785
-15.0,-54.75,2.0203872,3.4083376,3.9498932,4.876164,6.971474
-15.0,-54.5,2.1243594,3.5556228,4.0775414,5.072703,7.0596204
-15.0,-54.25,2.0860255,3.5593882,4.037812,4.96366,6.93596
-15.0,-54.0,1.9900165,3.370024,3.8521533,4.804017,6.7661266
-15.0,-53.75,1.9082971,3.2212832,3.6962936,4.582831,6.376035
-15.0,-53.5,1.8753772,3.158288,3.626239,4.470636,6.2645535
-15.0,-53.25,1.7755454,3.0002341,3.4478943,4.3756657,6.109444
-15.0,-53.0,1.656019,2.9081938,3.3586419,4.3116927,5.962245
-15.0,-52.75,1.6663288,2.9294508,3.3704414,4.2218943,5.9764366
-15.0,-52.5,1.6701488,3.0166826,3.4533489,4.263978,5.7712984
-15.0,-52.25,1.6046809,2.8230326,3.2276125,4.095694,5.698419
-15.0,-52.0,1.5613577,2.6949055,3.1584437,4.1217937,5.7647266
-15.0,-51.75,1.7297754,2.9259183,3.4136064,4.4195666,6.3381543
-15.0,-51.5,1.7790291,2.982183,3.450746,4.4442544,6.2307663
-15.0,-51.25,1.709,2.9914348,3.4522483,4.407939,5.705261
-15.0,-51.0,1.678125,3.00531,3.478608,4.421496,5.8037047
-15.0,-50.75,1.7228218,3.1148906,3.591969,4.543721,5.786337
-15.0,-50.5,1.7342038,3.2371817,3.7711732,4.7460303,6.5794215
-15.0,-50.25,1.7000071,3.422371,3.9827874,5.0931754,7.022487
-15.0,-50.0,1.6869276,3.5243049,4.163447,5.3250213,6.988304
-15.0,-49.75,1.743923,3.3313656,3.9355147,5.0981817,7.08398
-15.0,-49.5,1.7387052,3.0539072,3.6043248,4.944917,6.9225135
-15.0,-49.25,1.6299064,3.0953004,3.6612718,4.8654523,6.318382
-15.0,-49.0,1.5378375,3.0048778,3.5856934,4.678826,5.7275987
-15.0,-48.75,1.6450615,3.0667892,3.6635487,4.8218412,5.904103
-15.0,-48.5,1.7177448,3.3423235,3.9401908,5.099653,6.349996
-15.0,-48.25,1.796831,3.5967255,4.2618675,5.531659,6.8406706
-15.0,-48.0,1.8428366,3.7832646,4.5092072,5.739408,7.246651
-15.0,-47.75,1.8667779,3.8564727,4.5609984,5.6562195,7.220141
-15.0,-47.5,1.6475712,3.3401423,3.833243,4.6234765,6.194256
-15.0,-47.25,1.4361343,2.4670675,2.8970675,3.582072,4.9782248
-15.0,-47.0,1.5368059,2.775134,3.2336452,4.0520406,5.605248
-15.0,-46.75,1.9871615,3.5466573,4.0215907,4.9036536,6.4604316
-15.0,-46.5,2.2208738,4.010498,4.512566,5.4194903,6.954853
-15.0,-46.25,2.2986908,4.169528,4.69681,5.655177,7.045205
-15.0,-46.0,2.396654,4.3191385,4.8527293,5.8155994,7.2867146
-15.0,-45.75,2.4300208,4.3891163,4.903361,5.829309,7.241718
-15.0,-45.5,2.43711,4.3203535,4.7889104,5.69887,7.03487
-15.0,-45.25,2.4430094,4.220188,4.653202,5.5859294,7.0127454
-15.0,-45.0,2.406751,4.157405,4.6006517,5.4817038,7.350631
-15.0,-44.75,2.534405,4.206907,4.596597,5.4458714,7.1020966
-15.0,-44.5,2.653861,4.204785,4.572351,5.3715606,6.733527
-15.0,-44.25,2.4017844,3.8465612,4.224995,5.0137844,6.4119487
-15.0,-44.0,2.2317128,3.5791798,3.9897518,4.79605,6.168043
-15.0,-43.75,2.2669964,3.5926147,4.006741,4.762754,6.081131
-15.0,-43.5,2.32937,3.6810527,4.0655756,4.757378,6.077111
-15.0,-43.25,2.36129,3.829651,4.2099185,4.9092803,6.403397
-15.0,-43.0,2.6256702,4.3372087,4.749822,5.507975,7.2880177
-15.0,-42.75,3.0547493,4.689223,5.1372323,6.0414214,7.76792
-15.0,-42.5,3.3157845,4.787383,5.230359,6.130969,7.928758
-15.0,-42.25,3.1308026,4.46536,4.8678756,5.675369,7.14879
-15.0,-42.0,2.9763417,4.2582436,4.6099315,5.395694,6.4591746
-15.0,-41.75,2.9389899,4.2045517,4.5648613,5.341783,6.517724
-15.0,-41.5,2.8632307,4.198718,4.5715246,5.374122,6.808712
-15.0,-41.25,2.8598435,4.2754507,4.710362,5.547929,6.9537463
-15.0,-41.0,3.048014,4.4824214,4.920713,5.7807074,7.098561
-15.0,-40.75,2.7677786,3.9942741,4.3671393,5.053881,6.1290965
-15.0,-40.5,2.3290558,3.42429,3.7136211,4.330217,5.295415
-15.0,-40.25,2.3076909,3.4638762,3.7389917,4.2775917,5.5432944
-15.0,-40.0,2.3842788,3.5730069,3.8728762,4.4911704,5.858064
-15.0,-39.75,2.3713775,3.6259694,3.937732,4.604706,5.98383
-15.0,-39.5,2.18172,3.6425676,3.982716,4.6708937,6.152338
-15.0,-39.25,2.211577,3.7075303,4.0852623,4.8136587,6.749104
-15.0,-39.0,3.2796707,5.031879,5.579829,6.7575674,8.947746
-15.0,-38.75,5.1374493,7.7687073,8.717548,10.650512,14.79896
-15.0,-38.5,5.6242876,8.38243,9.352328,11.195251,15.442384
-15.0,-38.25,5.6484904,8.160433,9.066545,10.758279,14.315985
-15.0,-38.0,5.8421783,8.383256,9.289226,10.973588,14.725702
-15.0,-37.75,5.891802,8.33955,9.194249,10.838216,14.04383
-15.0,-37.5,5.9984407,8.460691,9.263352,10.874364,14.008907
-15.0,-37.25,6.064547,8.466543,9.272969,10.874165,13.763842
-15.0,-37.0,6.131033,8.484342,9.298179,10.814839,13.683223
-15.0,-36.75,6.20865,8.547371,9.334908,10.874093,13.649322
-15.0,-36.5,6.249153,8.568518,9.298596,10.839824,13.578751
-15.0,-36.25,6.3415484,8.625891,9.426629,10.928466,14.029019
-15.0,-36.0,6.3300076,8.605468,9.4430485,10.830821,13.849292
-15.0,-35.75,6.4197383,8.708336,9.526771,10.9065485,13.969373
-15.0,-35.5,6.4318113,8.6857395,9.455089,10.846118,13.751148
-15.0,-35.25,6.486245,8.735185,9.468402,10.850175,13.4336815
-15.0,-35.0,6.5403953,8.784321,9.486275,10.884458,12.80127
-15.0,-34.75,6.572629,8.820242,9.542171,10.850235,12.630116
-15.0,-34.5,6.6031656,8.850822,9.594568,10.844269,12.656093
-15.0,-34.25,6.626506,8.904013,9.618455,10.861399,12.604654
-15.0,-34.0,6.651943,8.965159,9.678264,10.879533,12.519861
-15.0,-33.75,6.6500006,8.97044,9.667927,10.908133,12.445518
-15.0,-33.5,6.69946,9.024584,9.7169285,10.95266,12.561716
-15.0,-33.25,6.6982975,9.025844,9.717936,10.98286,12.583173
-15.0,-33.0,6.7387147,9.077801,9.756146,11.010591,12.657833
-15.0,-32.75,6.7533755,9.093209,9.777859,11.024333,12.675741
-15.0,-32.5,6.7758884,9.115713,9.780464,11.033979,12.768017
-15.0,-32.25,6.8041296,9.138395,9.8695345,11.039362,12.712364
-15.0,-32.0,6.7973146,9.148739,9.85217,11.051231,12.555691
-15.0,-31.75,6.849388,9.214914,9.941191,11.085327,12.6356735
-15.0,-31.5,6.8568845,9.206586,9.936903,11.082924,12.620681
-15.0,-31.25,6.864422,9.237886,9.975826,11.048752,12.661894
-15.0,-31.0,6.8868303,9.282216,10.013233,11.075551,12.721035
-15.0,-30.75,6.887138,9.298564,9.998592,11.074766,12.738824
-15.0,-30.5,6.9153347,9.319972,10.026544,11.105603,12.766386
-15.0,-30.25,6.939539,9.342244,10.031652,11.115705,12.741604
-15.0,-30.0,6.940652,9.338501,10.039293,11.147484,12.746097
-15.0,-29.75,6.9652157,9.379783,10.081306,11.181971,12.818798
-15.0,-29.5,6.9714413,9.36236,10.093576,11.210635,12.798428
-15.0,-29.25,7.0230083,9.427799,10.155294,11.318811,12.860011
-15.0,-29.0,7.0013084,9.4308815,10.139776,11.290376,12.96129
-15.0,-28.75,7.0407333,9.457832,10.155902,11.296297,13.150253
-15.0,-28.5,7.0452285,9.489501,10.163,11.316556,13.179523
-15.0,-28.25,7.0546236,9.488926,10.196882,11.371128,12.950733
-15.0,-28.0,7.0550613,9.513218,10.192054,11.384724,12.879298
-15.0,-27.75,7.0999694,9.538516,10.203537,11.361315,12.776869
-15.0,-27.5,7.118087,9.569768,10.237957,11.376036,12.7160225
-15.0,-27.25,7.1347303,9.58717,10.250093,11.390808,12.656523
-15.0,-27.0,7.1500273,9.595091,10.292395,11.411785,12.65747
-15.0,-26.75,7.153381,9.60558,10.288771,11.461969,12.666547
-15.0,-26.5,7.148574,9.630055,10.283941,11.467207,12.762817
-15.0,-26.25,7.1612873,9.652042,10.280403,11.516214,12.868212
-15.0,-26.0,7.1754856,9.663226,10.305123,11.5633545,13.011351
-15.0,-25.75,7.1831694,9.666412,10.311192,11.554905,13.099269
-15.0,-25.5,7.208311,9.680504,10.330767,11.56015,13.133619
-15.0,-25.25,7.22849,9.691218,10.329093,11.595331,13.248579
-15.0,-25.0,7.2253294,9.698894,10.325003,11.582891,13.359119
-15.0,-24.75,7.2326403,9.678645,10.312811,11.581862,13.416631
-15.0,-24.5,7.2542076,9.694536,10.323618,11.610758,13.191666
-15.0,-24.25,7.2701426,9.695588,10.307454,11.644727,13.1759205
-15.0,-24.0,7.270956,9.694585,10.3252,11.628831,13.296935
-15.0,-23.75,7.287546,9.704697,10.345342,11.620008,13.353313
-15.0,-23.5,7.294745,9.7464905,10.333372,11.678123,13.270969
-15.0,-23.25,7.307617,9.750706,10.347399,11.649536,13.473404
-15.0,-23.0,7.3113737,9.7379675,10.3469715,11.660599,13.66875
-15.0,-22.75,7.3136625,9.7223,10.370436,11.727543,13.710883
-15.0,-22.5,7.3094363,9.72564,10.357175,11.673023,13.712569
-15.0,-22.25,7.322439,9.758848,10.398544,11.650364,13.701057
-15.0,-22.0,7.3315363,9.773318,10.380609,11.640657,13.692033
-15.0,-21.75,7.3258147,9.776399,10.386764,11.610705,13.655017
-15.0,-21.5,7.318328,9.765679,10.402924,11.588904,13.569682
-15.0,-21.25,7.3263636,9.774393,10.372606,11.594917,13.5556965
-15.0,-21.0,7.336411,9.766981,10.3685055,11.644589,13.640138
-15.0,-20.75,7.3321686,9.761253,10.354605,11.638566,13.737699
-15.0,-20.5,7.3367095,9.746839,10.369995,11.656871,13.6578245
-15.0,-20.25,7.354665,9.776847,10.372738,11.640121,13.535904
-15.0,-20.0,7.35964,9.7861805,10.395529,11.6013775,13.585423
-15.0,-19.75,7.362583,9.763687,10.39682,11.67854,13.669894
-15.0,-19.5,7.358422,9.780225,10.411176,11.714559,13.664293
-15.0,-19.25,7.3555593,9.756101,10.414804,11.695784,13.546085
-15.0,-19.0,7.3555117,9.770334,10.389721,11.682393,13.520346
-15.0,-18.75,7.355736,9.770271,10.39006,11.681825,13.569
-15.0,-18.5,7.355553,9.771831,10.363461,11.654884,13.743987
-15.0,-18.25,7.3647375,9.783624,10.389915,11.651343,13.878145
-15.0,-18.0,7.3545284,9.784275,10.399689,11.680791,13.783394
-15.0,-17.75,7.3787003,9.789677,10.41171,11.695114,13.7381115
-15.0,-17.5,7.369383,9.796958,10.4316,11.688226,13.691097
-15.0,-17.25,7.372874,9.796677,10.426688,11.697724,13.688705
-15.0,-17.0,7.385272,9.789614,10.462146,11.687932,13.954342
-15.0,-16.75,7.3905287,9.788705,10.448372,11.679582,14.292353
-15.0,-16.5,7.401406,9.776891,10.406885,11.661344,14.586368
-15.0,-16.25,7.4043856,9.778785,10.429663,11.636267,14.629643
-15.0,-16.0,7.4025536,9.786025,10.41117,11.666272,14.487225
-15.0,-15.75,7.413577,9.801174,10.406587,11.72099,14.509293
-15.0,-15.5,7.412925,9.801246,10.406611,11.74651,14.638554
-15.0,-15.25,7.4114685,9.820043,10.440915,11.7763405,14.741172
-15.0,-15.0,7.4156456,9.794061,10.442189,11.74296,14.765798
-15.25,-85.0,7.5347137,10.103853,10.977577,12.371552,15.103999
-15.25,-84.75,7.5356207,10.104066,10.97635,12.383534,15.091303
-15.25,-84.5,7.5206327,10.092848,10.978777,12.386171,15.086615
-15.25,-84.25,7.4908314,10.0794115,10.9426155,12.4012575,15.073846
-15.25,-84.0,7.4566965,10.075776,10.935578,12.391279,15.061263
-15.25,-83.75,7.4361835,10.076767,10.936206,12.369271,15.050226
-15.25,-83.5,7.4380374,10.094925,10.926685,12.3882475,15.050992
-15.25,-83.25,7.4084125,10.06313,10.935118,12.427408,15.012238
-15.25,-83.0,7.3851233,10.0217705,10.943449,12.392659,14.990713
-15.25,-82.75,7.3786325,10.005776,10.946193,12.366868,14.946119
-15.25,-82.5,7.3577394,9.999879,10.930658,12.369504,14.906343
-15.25,-82.25,7.3615365,10.014725,10.935541,12.409189,15.262612
-15.25,-82.0,7.3518176,9.999523,10.93348,12.414947,15.168537
-15.25,-81.75,7.321244,9.969673,10.896096,12.425195,14.99076
-15.25,-81.5,7.307397,9.954732,10.913515,12.435334,14.950752
-15.25,-81.25,7.291069,9.932526,10.887931,12.405261,14.931161
-15.25,-81.0,7.3067026,9.935618,10.886099,12.46621,14.9509945
-15.25,-80.75,7.2762346,9.900013,10.85801,12.443369,15.09414
-15.25,-80.5,7.2353177,9.874357,10.86967,12.41584,15.367252
-15.25,-80.25,7.2137766,9.8845215,10.880079,12.450602,15.300014
-15.25,-80.0,7.242158,9.902883,10.898717,12.538272,15.302717
-15.25,-79.75,7.2783327,9.924084,10.913892,12.560904,15.26368
-15.25,-79.5,7.248193,9.928296,10.882648,12.586,15.29866
-15.25,-79.25,7.2172985,9.898356,10.863983,12.599662,15.533979
-15.25,-79.0,7.2370996,9.876127,10.833279,12.619376,15.833977
-15.25,-78.75,7.3050365,9.951716,10.890445,12.689886,16.099415
-15.25,-78.5,7.361251,9.977477,10.929849,12.663639,15.673482
-15.25,-78.25,7.327038,9.949125,10.882237,12.72378,15.636688
-15.25,-78.0,7.3327503,9.937724,10.9166765,12.775473,15.869104
-15.25,-77.75,7.351556,9.905361,10.899494,12.798425,15.839446
-15.25,-77.5,7.345133,9.903727,10.868804,12.793033,15.910828
-15.25,-77.25,7.3234167,9.901978,10.878917,12.77236,15.973485
-15.25,-77.0,7.3483534,9.918908,10.908033,12.725306,15.972683
-15.25,-76.75,7.337023,9.941059,10.928571,12.658991,16.02751
-15.25,-76.5,7.2723036,9.890707,10.850321,12.478223,16.177652
-15.25,-76.25,7.2080803,9.837898,10.799322,12.482721,16.465666
-15.25,-76.0,7.2992845,9.9478245,11.004367,12.727183,16.7222
-15.25,-75.75,7.457785,10.210577,11.306522,13.1587925,16.9867
-15.25,-75.5,6.301192,8.466115,9.327454,10.841789,13.977995
-15.25,-75.25,4.865755,6.5204053,7.0537643,8.177097,11.385488
-15.25,-75.0,3.2488737,4.532247,4.877885,5.5854883,7.854879
-15.25,-74.75,1.3204696,2.9826787,3.1791606,3.4608765,3.913117
-15.25,-74.5,0.7197701,2.298332,2.450906,2.6204948,2.8698735
-15.25,-74.25,0.7664536,2.2027583,2.3750525,2.5414755,2.7437046
-15.25,-74.0,1.35723,3.2145133,3.7737365,4.169132,4.8231983
-15.25,-73.75,1.4348463,2.8387277,3.5181658,4.259305,5.8588753
-15.25,-73.5,1.1247768,2.2024593,2.6929376,3.4092875,4.0011497
-15.25,-73.25,0.97047806,1.8613734,2.1853907,2.7539146,3.1760902
-15.25,-73.0,1.0760021,2.1208389,2.3903177,2.9412932,3.444806
-15.25,-72.75,1.1522117,2.3517137,2.7927587,3.5131447,5.118127
-15.25,-72.5,1.3862171,2.6228259,3.2907262,4.3064876,6.9475636
-15.25,-72.25,1.5037965,2.789876,3.3734946,4.445208,7.1199036
-15.25,-72.0,1.7159212,3.1346998,3.7293031,5.0406218,8.906539
-15.25,-71.75,1.4150599,2.9567046,3.561009,4.979829,9.118202
-15.25,-71.5,1.2504995,2.8623157,3.4646695,4.792593,8.362926
-15.25,-71.25,1.5015705,3.3671649,4.1182027,5.5102687,8.946948
-15.25,-71.0,1.4814075,3.3845856,4.1954446,5.7602487,9.259881
-15.25,-70.75,1.5341555,3.2101624,3.9255414,5.5781884,8.915638
-15.25,-70.5,1.5974419,3.0345438,3.6637661,5.1802,8.662452
-15.25,-70.25,1.66183,2.9167747,3.5180209,5.026161,8.870185
-15.25,-70.0,1.8052859,3.0747218,3.5700705,5.074546,8.73105
-15.25,-69.75,2.112124,3.7151308,4.2424207,5.342212,7.904713
-15.25,-69.5,1.8270824,3.3450656,3.8826249,5.041811,8.481771
-15.25,-69.25,1.7312256,2.91873,3.505365,4.942235,8.204151
-15.25,-69.0,1.3303292,2.3993323,2.8330011,3.531441,5.450891
-15.25,-68.75,0.8751465,2.086869,2.2868636,2.5676785,2.9351184
-15.25,-68.5,0.7109704,1.5708672,1.7910656,2.0984778,2.6052392
-15.25,-68.25,0.7891487,1.3932005,1.5934031,1.9312501,2.4351768
-15.25,-68.0,0.867144,1.3787652,1.5264128,1.8367059,2.622891
-15.25,-67.75,0.8588809,1.4101307,1.5533941,1.8687743,3.0756953
-15.25,-67.5,0.888374,1.6184937,1.978717,2.4842746,3.4154692
-15.25,-67.25,0.93805385,2.0006726,2.3707404,2.968481,4.4663415
-15.25,-67.0,1.213888,2.534074,3.0499873,3.7875142,5.4033637
-15.25,-66.75,1.571233,3.1483748,3.745887,4.5145717,6.3562326
-15.25,-66.5,1.8215473,3.4103458,3.9339774,4.8513074,6.2432055
-15.25,-66.25,2.0121074,3.5272284,4.063725,4.9860644,7.1286464
-15.25,-66.0,2.0235653,3.5141115,4.0466075,4.9497533,6.79938
-15.25,-65.75,2.0178154,3.5476623,4.1004086,5.020704,7.086497
-15.25,-65.5,2.0267575,3.6364574,4.1682205,5.1276,7.281743
-15.25,-65.25,2.0961456,3.7045767,4.2906804,5.1597776,7.1794505
-15.25,-65.0,2.158833,3.8083713,4.358661,5.334139,7.030301
-15.25,-64.75,2.1343756,3.8549604,4.4810696,5.4502053,7.2650394
-15.25,-64.5,2.1439536,3.8675983,4.527248,5.582423,7.501406
-15.25,-64.25,2.1374993,3.816794,4.478278,5.5984335,7.6262565
-15.25,-64.0,2.1150427,3.74427,4.405813,5.5135584,7.727329
-15.25,-63.75,2.0880556,3.6463547,4.329809,5.3817115,7.5763607
-15.25,-63.5,2.1072521,3.6080918,4.271569,5.332498,7.4220576
-15.25,-63.25,2.1165702,3.5917163,4.181601,5.2298803,7.2438436
-15.25,-63.0,2.1249766,3.5145185,4.0771723,5.0786886,6.856077
-15.25,-62.75,2.0642676,3.4392776,4.0116673,5.015262,6.70199
-15.25,-62.5,2.0016084,3.4837668,4.0561094,5.1094017,6.843529
-15.25,-62.25,1.9994595,3.5205135,4.1063986,5.228239,7.052899
-15.25,-62.0,1.9822259,3.5141444,4.1122446,5.1803164,7.1303596
-15.25,-61.75,1.9768217,3.4944694,4.100737,5.1405644,7.0799603
-15.25,-61.5,2.013122,3.530693,4.122403,5.089965,7.0709963
-15.25,-61.25,2.0670624,3.6279771,4.2287636,5.195406,7.0877185
-15.25,-61.0,2.02634,3.8755255,4.483883,5.496819,7.4987
-15.25,-60.75,1.9463298,3.780539,4.409077,5.426683,7.433294
-15.25,-60.5,1.8109605,3.65032,4.2733073,5.348838,7.4804087
-15.25,-60.25,1.6767416,3.307623,3.9248128,5.041884,7.1325083
-15.25,-60.0,1.6364805,3.0781898,3.6482458,4.806046,6.8731647
-15.25,-59.75,1.6212555,2.9908662,3.5691721,4.6121635,6.3088403
-15.25,-59.5,1.6470801,2.8825035,3.3202875,4.1442246,5.6704745
-15.25,-59.25,1.7673771,3.0445042,3.4242325,4.113762,5.671642
-15.25,-59.0,1.9481714,3.2657816,3.6822848,4.430299,6.2812133
-15.25,-58.75,2.0446544,3.5050445,3.9685574,4.833566,6.8133864
-15.25,-58.5,1.9368687,3.3366969,3.7584016,4.6074805,6.3884153
-15.25,-58.25,1.8193569,3.1323996,3.6430392,4.543387,6.3748307
-15.25,-58.0,1.6323848,3.0010977,3.5899205,4.646398,6.5545917
-15.25,-57.75,1.5938058,2.8196146,3.3336346,4.2678456,6.081964
-15.25,-57.5,1.5703816,2.7175624,3.140311,3.9656763,6.4679813
-15.25,-57.25,1.5228069,2.7503963,3.1417985,3.979269,8.970744
-15.25,-57.0,1.6301215,2.8543103,3.2927792,4.1277375,9.5185175
-15.25,-56.75,1.7510674,3.2049437,3.703393,4.647248,9.079505
-15.25,-56.5,1.8960412,3.4065406,3.958181,5.0303736,7.7198653
-15.25,-56.25,1.9908926,3.6013086,4.1636333,5.4016404,8.238476
-15.25,-56.0,1.8267238,3.447845,4.0209913,5.22373,8.014592
-15.25,-55.75,1.7180089,3.1765432,3.7522602,4.869276,7.60004
-15.25,-55.5,1.7902842,3.2260349,3.747893,4.7375126,7.277216
-15.25,-55.25,1.894717,3.3451355,3.806584,4.6113544,6.835339
-15.25,-55.0,1.9591432,3.433489,3.8734872,4.73292,6.6084065
-15.25,-54.75,2.021772,3.4774902,3.9426277,4.846343,6.6353006
-15.25,-54.5,2.032486,3.428345,3.8941603,4.83256,6.6033044
-15.25,-54.25,1.9823009,3.3457594,3.8003206,4.69945,6.4792004
-15.25,-54.0,1.8764564,3.2516131,3.7132587,4.6215057,6.533669
-15.25,-53.75,1.8483803,3.139176,3.5867279,4.4792876,6.36907
-15.25,-53.5,1.8162479,3.027012,3.5155551,4.3544817,6.0961
-15.25,-53.25,1.7186371,2.908511,3.4312408,4.258234,5.862327
-15.25,-53.0,1.6437744,2.8748226,3.3343217,4.185601,5.7868032
-15.25,-52.75,1.7008362,3.0304751,3.5022402,4.339691,6.1377616
-15.25,-52.5,1.6384906,3.119988,3.5567086,4.3883643,5.9332705
-15.25,-52.25,1.6264193,2.852329,3.293551,4.1496825,5.7074556
-15.25,-52.0,1.5692229,2.7975845,3.2315407,4.1986246,5.8852406
-15.25,-51.75,1.6628923,2.9139588,3.3507013,4.2841187,6.0507026
-15.25,-51.5,1.7078462,2.9600983,3.3824801,4.2762327,6.048774
-15.25,-51.25,1.7302052,2.9990625,3.457297,4.3670745,5.5436754
-15.25,-51.0,1.7169454,3.1019495,3.586152,4.5239844,5.8147926
-15.25,-50.75,1.7371957,3.2232733,3.6824677,4.637309,5.706339
-15.25,-50.5,1.741497,3.3844564,3.90361,4.8423514,6.5177183
-15.25,-50.25,1.7446382,3.5834365,4.1581163,5.249126,7.108638
-15.25,-50.0,1.7999384,3.632268,4.232478,5.4006886,7.409568
-15.25,-49.75,1.9109612,3.3798776,3.8997426,5.094131,7.242432
-15.25,-49.5,1.7628994,3.1023617,3.6708643,4.975124,7.0300694
-15.25,-49.25,1.7200019,3.2433755,3.8171413,5.091269,6.720552
-15.25,-49.0,1.6761019,3.2337456,3.7996964,4.9420605,6.030527
-15.25,-48.75,1.7496667,3.1846623,3.8290503,4.9886303,6.2221756
-15.25,-48.5,1.7787168,3.41873,4.0572357,5.2835603,6.6393356
-15.25,-48.25,1.8450873,3.6597471,4.2873077,5.4810886,6.979649
-15.25,-48.0,1.9406011,3.8489375,4.4979997,5.5983515,7.3856945
-15.25,-47.75,1.938505,3.863287,4.4734464,5.461776,7.186429
-15.25,-47.5,1.7731208,3.521823,4.0199933,4.845123,6.27814
