track_id,time,phase,east_km,north_km,fwd_km,left_km,wind_speed_ms,exceed_15_6,exceed_20_0,exceed_25_0,exceed_q90,exceed_q95,exceed_q99
20140018,2014-01-10 20:00:00,decay,1093.7471636311889,56.61245391999985,-967.2646677543162,513.6992217282865,9.262676239013672,False,False,False,True,False,False
20140018,2014-01-10 21:00:00,decay,-805.0550094141806,734.4075398,1034.9647861719286,341.0511605053547,9.578825950622559,False,False,False,True,False,False
20140018,2014-01-10 22:00:00,decay,-828.2668501897477,726.3136852400002,1069.3542209192087,264.649002817748,9.689568519592285,False,False,False,True,False,False
20140018,2014-01-10 23:00:00,decay,-816.4580859521467,700.2220583599999,1071.6519775945806,92.06940886191626,9.75654411315918,False,False,False,True,False,False
20140018,2014-01-11 00:00:00,decay,-782.8440731669547,675.1997713999998,1007.110638770984,233.38323732766463,9.75654411315918,False,False,False,True,False,False
20140018,2014-01-11 01:00:00,decay,-741.8301879819118,661.36926328,960.0530469460327,256.9425563476141,9.75654411315918,False,False,False,True,False,False
20140018,2014-01-11 02:00:00,decay,-708.9898939342969,638.3608664399998,940.3873595232722,160.7572068426203,9.75654411315918,False,False,False,True,False,False
20140018,2014-01-11 03:00:00,decay,-301.4869036022449,476.3804702799998,488.114266220174,282.09425485146676,10.789328575134277,False,False,False,True,True,False
20140018,2014-01-11 04:00:00,decay,-268.5938527712194,461.2846990399998,416.35227517502904,334.0314570088984,10.789328575134277,False,False,False,True,True,False
20140018,2014-01-11 05:00:00,decay,-230.6217844273645,449.4169851599999,369.60838613877854,344.31333825260526,10.789328575134277,False,False,False,True,True,False
20140018,2014-01-11 06:00:00,decay,-195.5805290163007,435.2055400000001,330.4608904722071,344.16740874943946,10.789328575134277,False,False,False,True,True,False
20150005,2015-01-04 09:00:00,intensification,-934.25147470312,335.48619720000033,-930.8409145494791,-344.8361905272728,19.07783317565918,True,False,False,True,True,True
20150005,2015-01-04 10:00:00,intensification,-974.4527525702287,335.09513003999973,-975.6607941564803,-331.5613486433026,19.07783317565918,True,False,False,True,True,True
20150005,2015-01-04 11:00:00,intensification,-1018.3448976563658,335.7821970799997,-1029.4115293494795,-300.14649373429614,19.07783317565918,True,False,False,True,True,True
20150005,2015-01-04 12:00:00,intensification,-1049.762434609143,337.64814291999966,-1075.9546326822608,-241.51411127182863,19.07783317565918,True,False,False,True,True,True
20150005,2015-01-04 13:00:00,intensification,-1042.454203038455,341.25257320000037,-1077.5157519766235,-205.24104947698308,18.95948028564453,True,False,False,True,True,True
20150005,2015-01-04 14:00:00,intensification,-1027.830712489172,374.27353612000013,-1064.8739752302506,-250.12011165256467,18.732179641723633,True,False,False,True,True,False
20150005,2015-01-04 15:00:00,intensification,-809.9223586383918,406.57848880000023,-841.6764310408556,-335.94803170668433,17.75739288330078,True,False,False,True,True,False
20150005,2015-01-04 16:00:00,intensification,-852.6587913289626,409.30393635999985,-856.3193210330112,-401.58927671928825,17.75739288330078,True,False,False,True,True,False
20150005,2015-01-04 17:00:00,intensification,-879.635381615757,407.18618467999966,-781.3754702889407,-573.5951255156289,17.75739288330078,True,False,False,True,True,False
20150005,2015-01-04 18:00:00,intensification,-896.3293072631976,400.89582544000007,-584.6983509451452,-788.8292136553833,17.75739288330078,True,False,False,True,True,False
20150005,2015-01-04 19:00:00,intensification,-907.9535832492692,392.41591311999963,-496.704697958153,-855.3679917037407,17.75739288330078,True,False,False,True,True,False
