phase,quad_type,cell_x,cell_y,nivel,n_ciclones_contrib,n_ciclones,taxa_contagem_media,taxa_acumulada_media,cell_center_x_km,cell_center_y_km
decay,fixed,-9,0,b90,1041,1699,0.16832861243020533,2.1671315856287565,-850.0,50.0
decay,fixed,-9,0,b95,714,1699,0.09080973627884041,1.23302997169078,-850.0,50.0
decay,fixed,-9,0,b99,430,1699,0.03446618457109331,0.4884723856670831,-850.0,50.0
decay,fixed,-9,0,q90,663,1699,0.11282769087262215,1.5120599582087293,-850.0,50.0
decay,fixed,-9,0,q95,430,1699,0.05741060408688641,0.8033550765710702,-850.0,50.0
decay,fixed,-9,0,q99,116,1699,0.011155284980779362,0.15951942125021826,-850.0,50.0
decay,fixed,-9,1,15_6,344,1699,0.04344098501050157,0.7380510589699397,-850.0,150.0
decay,fixed,-9,1,20_0,22,1699,0.0009819621103581452,0.020941977144996297,-850.0,150.0
decay,fixed,-9,1,25_0,1,1699,2.4271402826404857e-05,0.0006335135521164261,-850.0,150.0
decay,fixed,-9,1,b90,1072,1699,0.18540208422139798,2.392779557890465,-850.0,150.0
decay,fixed,-9,1,b95,794,1699,0.10319878460548207,1.4094003461076645,-850.0,150.0
decay,fixed,-9,1,b99,479,1699,0.04019183054963011,0.5796480378248664,-850.0,150.0
decay,fixed,-9,1,q90,746,1699,0.12751496932050244,1.7152478281638865,-850.0,150.0
decay,fixed,-9,1,q95,479,1699,0.06611242170160044,0.937398372111234,-850.0,150.0
decay,fixed,-9,1,q99,138,1699,0.0136974343375075,0.20317069735293686,-850.0,150.0
decay,fixed,-9,2,15_6,371,1699,0.050304682590180214,0.8565130995003272,-850.0,250.0
decay,fixed,-9,2,20_0,29,1699,0.0011453132873705167,0.02420323069184213,-850.0,250.0
decay,fixed,-9,2,25_0,1,1699,1.8203552119803644e-05,0.0004715625440756172,-850.0,250.0
decay,fixed,-9,2,b90,1099,1699,0.19773071543798543,2.5612920083287367,-850.0,250.0
decay,fixed,-9,2,b95,817,1699,0.11246733953061729,1.539255078277813,-850.0,250.0
decay,fixed,-9,2,b99,506,1699,0.04434283964206085,0.6468553370270849,-850.0,250.0
decay,fixed,-9,2,q90,777,1699,0.13951733072421812,1.874901025124365,-850.0,250.0
decay,fixed,-9,2,q95,506,1699,0.07164008823025975,1.026016609921273,-850.0,250.0
decay,fixed,-9,2,q99,154,1699,0.01584035170380427,0.23814107679922675,-850.0,250.0
decay,fixed,-9,3,15_6,387,1699,0.05228548788792381,0.8910604558821358,-850.0,350.0
decay,fixed,-9,3,20_0,31,1699,0.0017426785223970853,0.03603888567342183,-850.0,350.0
decay,fixed,-9,3,25_0,1,1699,6.067850706601214e-06,0.00015383029500103554,-850.0,350.0
decay,fixed,-9,3,b90,1126,1699,0.20325284187703654,2.6183359874729293,-850.0,350.0
decay,fixed,-9,3,b95,846,1699,0.11618685903649949,1.5818330348528664,-850.0,350.0
decay,fixed,-9,3,b99,535,1699,0.04668666686511676,0.6716763756758484,-850.0,350.0
decay,fixed,-9,3,q90,803,1699,0.14369513298710165,1.9237186691062533,-850.0,350.0
decay,fixed,-9,3,q95,535,1699,0.07634768593222212,1.0743493952973437,-850.0,350.0
decay,fixed,-9,3,q99,160,1699,0.015911681000901054,0.24431847637532933,-850.0,350.0
decay,fixed,-9,4,15_6,381,1699,0.052406660882291754,0.8941011394901703,-850.0,450.0
decay,fixed,-9,4,20_0,28,1699,0.001699713919637206,0.03542629044840076,-850.0,450.0
decay,fixed,-9,4,25_0,1,1699,6.067850706601214e-06,0.0001538989837635929,-850.0,450.0
decay,fixed,-9,4,b90,1151,1699,0.2077007166870329,2.651318563613925,-850.0,450.0
decay,fixed,-9,4,b95,875,1699,0.11840399310399952,1.5921715348021637,-850.0,450.0
decay,fixed,-9,4,b99,544,1699,0.04725261367516579,0.6701871864226834,-850.0,450.0
decay,fixed,-9,4,q90,830,1699,0.1453729712348136,1.9278292491411657,-850.0,450.0
decay,fixed,-9,4,q95,544,1699,0.07736465037793162,1.072559613579055,-850.0,450.0
decay,fixed,-9,4,q99,165,1699,0.01613944940299181,0.24216568689220228,-850.0,450.0
decay,fixed,-9,5,15_6,378,1699,0.05117306658642668,0.8723523063218387,-850.0,550.0
decay,fixed,-9,5,20_0,26,1699,0.001168974418674799,0.024381584446074012,-850.0,550.0
decay,fixed,-9,5,25_0,1,1699,6.067850706601214e-06,0.0001521030532802564,-850.0,550.0
decay,fixed,-9,5,b90,1155,1699,0.20923219137190321,2.6397119630970254,-850.0,550.0
decay,fixed,-9,5,b95,868,1699,0.1176777904005162,1.5681474460621558,-850.0,550.0
decay,fixed,-9,5,b99,541,1699,0.04650310563024039,0.6595613742024935,-850.0,550.0
decay,fixed,-9,5,q90,830,1699,0.1451998155383371,1.9100681807705486,-850.0,550.0
decay,fixed,-9,5,q95,541,1699,0.07563250692071201,1.0424530508025214,-850.0,550.0
decay,fixed,-9,5,q99,166,1699,0.015884569023394846,0.2393099957759252,-850.0,550.0
decay,fixed,-9,6,15_6,367,1699,0.04879144583884702,0.8285502116366954,-850.0,650.0
decay,fixed,-9,6,20_0,21,1699,0.0010133500590359368,0.021284316498811167,-850.0,650.0
decay,fixed,-9,6,25_0,1,1699,6.067850706601214e-06,0.00015300508082279366,-850.0,650.0
decay,fixed,-9,6,b90,1165,1699,0.2070238969293235,2.5678107704381787,-850.0,650.0
decay,fixed,-9,6,b95,875,1699,0.1143797178678976,1.5044355135088134,-850.0,650.0
decay,fixed,-9,6,b99,536,1699,0.04364361084880549,0.6130336669163411,-850.0,650.0
decay,fixed,-9,6,q90,822,1699,0.14216320331194898,1.837419251094694,-850.0,650.0
decay,fixed,-9,6,q95,536,1699,0.07193297793293123,0.9866427850839715,-850.0,650.0
decay,fixed,-9,6,q99,166,1699,0.01478469767600604,0.22479097884747454,-850.0,650.0
decay,fixed,-9,7,15_6,317,1699,0.037580037473427856,0.6346763210803407,-850.0,750.0
decay,fixed,-9,7,20_0,15,1699,0.0004617952940342113,0.009582206574382163,-850.0,750.0
decay,fixed,-9,7,b90,1076,1699,0.1669131056304441,2.0872089524596897,-850.0,750.0
decay,fixed,-9,7,b95,775,1699,0.08819170529205932,1.1732397082957422,-850.0,750.0
decay,fixed,-9,7,b99,457,1699,0.03159137329340422,0.44783510895470807,-850.0,750.0
decay,fixed,-9,7,q90,729,1699,0.11095516353844716,1.451057843960184,-850.0,750.0
decay,fixed,-9,7,q95,457,1699,0.054292834601228045,0.7535206571655596,-850.0,750.0
decay,fixed,-9,7,q99,132,1699,0.008777465565356024,0.13096278382197934,-850.0,750.0
decay,fixed,-8,-9,15_6,183,1699,0.02290064260721383,0.3933028770876407,-750.0,-850.0
decay,fixed,-8,-9,20_0,15,1699,0.001059761847785173,0.022299192814642484,-750.0,-850.0
decay,fixed,-8,-9,b90,788,1699,0.1049962551860173,1.4509416061533125,-750.0,-850.0
decay,fixed,-8,-9,b95,502,1699,0.05065672939444012,0.7575486679415658,-750.0,-850.0
decay,fixed,-8,-9,b99,242,1699,0.019140038562187246,0.311177551797419,-750.0,-850.0
decay,fixed,-8,-9,q90,469,1699,0.0645480619854382,0.9458187602350271,-750.0,-850.0
decay,fixed,-8,-9,q95,242,1699,0.03053174173199247,0.4818726528614028,-750.0,-850.0
decay,fixed,-8,-9,q99,62,1699,0.007699913872662309,0.13265820181381208,-750.0,-850.0
decay,fixed,-8,-8,15_6,209,1699,0.027076571759759676,0.46490853017211703,-750.0,-750.0
decay,fixed,-8,-8,20_0,17,1699,0.0010171929348346224,0.021412151547218677,-750.0,-750.0
decay,fixed,-8,-8,b90,874,1699,0.12809709775820474,1.7564588157607177,-750.0,-750.0
decay,fixed,-8,-8,b95,585,1699,0.06354835452737005,0.9408840863429117,-750.0,-750.0
decay,fixed,-8,-8,b99,286,1699,0.024617405557423505,0.39338487853646176,-750.0,-750.0
decay,fixed,-8,-8,q90,535,1699,0.08043367252975069,1.1691798602069532,-750.0,-750.0
decay,fixed,-8,-8,q95,286,1699,0.03879412894867458,0.603766467775644,-750.0,-750.0
decay,fixed,-8,-8,q99,77,1699,0.010285314215864443,0.17293381613168676,-750.0,-750.0
decay,fixed,-8,-7,15_6,205,1699,0.0262357886052865,0.4461497838229442,-750.0,-650.0
decay,fixed,-8,-7,20_0,11,1699,0.0004997223501799098,0.01053802990352979,-750.0,-650.0
decay,fixed,-8,-7,b90,879,1699,0.12433387805303683,1.6879233905572855,-750.0,-650.0
decay,fixed,-8,-7,b95,568,1699,0.06222216352084992,0.9102501684082104,-750.0,-650.0
decay,fixed,-8,-7,b99,282,1699,0.02328523838915091,0.36718367822955483,-750.0,-650.0
decay,fixed,-8,-7,q90,527,1699,0.07813293463094007,1.1207525176432904,-750.0,-650.0
decay,fixed,-8,-7,q95,282,1699,0.03838212074341086,0.591321419974778,-750.0,-650.0
decay,fixed,-8,-7,q99,71,1699,0.008236066553120466,0.13651123670787285,-750.0,-650.0
decay,fixed,-8,-6,15_6,204,1699,0.02425184328698246,0.4095148329652471,-750.0,-550.0
decay,fixed,-8,-6,20_0,9,1699,0.0004969617917428994,0.01046837293017719,-750.0,-550.0
decay,fixed,-8,-6,b90,846,1699,0.12201553134336628,1.6374278476007313,-750.0,-550.0
decay,fixed,-8,-6,b95,556,1699,0.060741002239112336,0.8729958062979374,-750.0,-550.0
decay,fixed,-8,-6,b99,301,1699,0.021996328745049774,0.33762884224183554,-750.0,-550.0
decay,fixed,-8,-6,q90,525,1699,0.07743237700612562,1.093739732914613,-750.0,-550.0
decay,fixed,-8,-6,q95,301,1699,0.03663713480471897,0.5509285442695402,-750.0,-550.0
decay,fixed,-8,-6,q99,67,1699,0.006879650662256035,0.11383299771557943,-750.0,-550.0
decay,fixed,-8,-5,15_6,202,1699,0.023815460998794818,0.40112685691170596,-750.0,-450.0
decay,fixed,-8,-5,20_0,9,1699,0.000386125131623948,0.008230195672022787,-750.0,-450.0
decay,fixed,-8,-5,b90,878,1699,0.12394330580072092,1.6391180833657566,-750.0,-450.0
decay,fixed,-8,-5,b95,553,1699,0.06177060156473717,0.8727775824309657,-750.0,-450.0
decay,fixed,-8,-5,b99,298,1699,0.021711848447781745,0.32595906317431145,-750.0,-450.0
decay,fixed,-8,-5,q90,518,1699,0.07895128686911922,1.0974575968101816,-750.0,-450.0
decay,fixed,-8,-5,q95,298,1699,0.03665974364081723,0.5385496594104224,-750.0,-450.0
decay,fixed,-8,-5,q99,68,1699,0.006724262644187702,0.1079262657357509,-750.0,-450.0
decay,fixed,-8,-4,15_6,215,1699,0.02443036367496974,0.4121153947017207,-750.0,-350.0
decay,fixed,-8,-4,20_0,7,1699,0.0005098479116167639,0.010861460808488165,-750.0,-350.0
decay,fixed,-8,-4,b90,915,1699,0.13253202150043816,1.7346403902079006,-750.0,-350.0
decay,fixed,-8,-4,b95,592,1699,0.0663051309223435,0.918640271122136,-750.0,-350.0
decay,fixed,-8,-4,b99,315,1699,0.023151337276237752,0.34245600690139166,-750.0,-350.0
decay,fixed,-8,-4,q90,553,1699,0.08470532023422062,1.155659258509732,-750.0,-350.0
decay,fixed,-8,-4,q95,315,1699,0.03929173255976512,0.5693060731855885,-750.0,-350.0
decay,fixed,-8,-4,q99,71,1699,0.007228652859654459,0.11232391985064022,-750.0,-350.0
decay,fixed,-8,-3,15_6,252,1699,0.02834317625218993,0.47761804631408733,-750.0,-250.0
decay,fixed,-8,-3,20_0,12,1699,0.0006625503110844694,0.0140157878996669,-750.0,-250.0
decay,fixed,-8,-3,b90,945,1699,0.144526664378634,1.9032156349429876,-750.0,-250.0
decay,fixed,-8,-3,b95,633,1699,0.07498694986225145,1.0397842902408747,-750.0,-250.0
decay,fixed,-8,-3,b99,349,1699,0.026355182791514768,0.38500085979717324,-750.0,-250.0
decay,fixed,-8,-3,q90,604,1699,0.09533437675401651,1.3059030679494004,-750.0,-250.0
decay,fixed,-8,-3,q95,349,1699,0.04553340178586761,0.654934446894515,-750.0,-250.0
decay,fixed,-8,-3,q99,92,1699,0.008228718737992302,0.12181548590079164,-750.0,-250.0
decay,fixed,-8,-2,15_6,291,1699,0.03347336581664202,0.5670773182418968,-750.0,-150.0
decay,fixed,-8,-2,20_0,19,1699,0.0006670876791261428,0.014078637710567315,-750.0,-150.0
decay,fixed,-8,-2,b90,984,1699,0.1596709416576222,2.1161837477809304,-750.0,-150.0
decay,fixed,-8,-2,b95,678,1699,0.08428691081286913,1.1782849770425377,-750.0,-150.0
decay,fixed,-8,-2,b99,405,1699,0.031236997454492637,0.46063288694460613,-750.0,-150.0
decay,fixed,-8,-2,q90,637,1699,0.1048124931133209,1.447424818316914,-750.0,-150.0
decay,fixed,-8,-2,q95,405,1699,0.053777406362102535,0.7757750535365311,-750.0,-150.0
decay,fixed,-8,-2,q99,118,1699,0.010139358144570558,0.15343327956526503,-750.0,-150.0
decay,fixed,-8,-1,15_6,334,1699,0.04314858966567427,0.7339330759421383,-750.0,-50.0
decay,fixed,-8,-1,20_0,24,1699,0.0010663240631973451,0.022553154597989813,-750.0,-50.0
decay,fixed,-8,-1,25_0,1,1699,1.2135701413202429e-05,0.0003085561132338153,-750.0,-50.0
decay,fixed,-8,-1,b90,1033,1699,0.18189386511147296,2.426628407571957,-750.0,-50.0
decay,fixed,-8,-1,b95,747,1699,0.09995436992915208,1.4109659373184869,-750.0,-50.0
decay,fixed,-8,-1,b99,447,1699,0.03902613379224751,0.5860863128188484,-750.0,-50.0
decay,fixed,-8,-1,q90,700,1699,0.12372189737114372,1.7186083956424743,-750.0,-50.0
decay,fixed,-8,-1,q95,447,1699,0.06470835388883953,0.952534302775045,-750.0,-50.0
decay,fixed,-8,-1,q99,136,1699,0.012582099750817094,0.1952407514779104,-750.0,-50.0
decay,fixed,-8,0,15_6,378,1699,0.05243655971555535,0.8963305911312504,-750.0,50.0
decay,fixed,-8,0,20_0,31,1699,0.0014755895096440967,0.031566313004846684,-750.0,50.0
decay,fixed,-8,0,25_0,1,1699,3.640710423960729e-05,0.000947072001157964,-750.0,50.0
decay,fixed,-8,0,b90,1083,1699,0.20584733155334548,2.760817143249029,-750.0,50.0
decay,fixed,-8,0,b95,807,1699,0.11692606352132198,1.6566297084022146,-750.0,50.0
decay,fixed,-8,0,b99,492,1699,0.047589638777503045,0.7171366849230304,-750.0,50.0
decay,fixed,-8,0,q90,762,1699,0.1429269743898796,1.9941685530330624,-750.0,50.0
decay,fixed,-8,0,q95,492,1699,0.07676476582781301,1.131802622454206,-750.0,50.0
decay,fixed,-8,0,q99,172,1699,0.01642045464984592,0.2566539058880722,-750.0,50.0
decay,fixed,-8,1,15_6,420,1699,0.06328881841179791,1.0853668301765553,-750.0,150.0
decay,fixed,-8,1,20_0,42,1699,0.0020773373574168017,0.044199932803951285,-750.0,150.0
decay,fixed,-8,1,25_0,1,1699,4.24749549462085e-05,0.0011116867906592158,-750.0,150.0
decay,fixed,-8,1,b90,1104,1699,0.22599291824607812,3.0512130955846755,-750.0,150.0
decay,fixed,-8,1,b95,855,1699,0.1328410137399017,1.898829699824437,-750.0,150.0
decay,fixed,-8,1,b99,551,1699,0.05532394293744839,0.8441693376703192,-750.0,150.0
decay,fixed,-8,1,q90,814,1699,0.16114827780326144,2.263489264280433,-750.0,150.0
decay,fixed,-8,1,q95,551,1699,0.08882216131982708,1.3195092686358663,-750.0,150.0
decay,fixed,-8,1,q99,206,1699,0.019477719028611565,0.31439546912144,-750.0,150.0
decay,fixed,-8,2,15_6,432,1699,0.06968513801290914,1.202102637540306,-750.0,250.0
decay,fixed,-8,2,20_0,53,1699,0.002894811467964499,0.060866840282448376,-750.0,250.0
decay,fixed,-8,2,25_0,1,1699,3.640710423960729e-05,0.0009450796914121045,-750.0,250.0
decay,fixed,-8,2,b90,1147,1699,0.23631917074303024,3.196628026893545,-750.0,250.0
decay,fixed,-8,2,b95,876,1699,0.14108652445761358,2.03253735759346,-750.0,250.0
decay,fixed,-8,2,b99,584,1699,0.05944017942006685,0.9215205559312489,-750.0,250.0
decay,fixed,-8,2,q90,849,1699,0.17083836227517368,2.4140366041977974,-750.0,250.0
decay,fixed,-8,2,q95,584,1699,0.09522332275662358,1.4321607504496552,-750.0,250.0
decay,fixed,-8,2,q99,222,1699,0.020724134132802104,0.34496084179732583,-750.0,250.0
decay,fixed,-8,3,15_6,447,1699,0.07337989249103687,1.2630295185710467,-750.0,350.0
decay,fixed,-8,3,20_0,51,1699,0.0033656959103897967,0.07025378412920912,-750.0,350.0
decay,fixed,-8,3,25_0,1,1699,2.4271402826404857e-05,0.0006226687596460457,-750.0,350.0
decay,fixed,-8,3,b90,1172,1699,0.23926231388757505,3.2186610410990144,-750.0,350.0
decay,fixed,-8,3,b95,898,1699,0.14173109917184604,2.0347048289958463,-750.0,350.0
decay,fixed,-8,3,b99,595,1699,0.05987295029457236,0.9212864299353714,-750.0,350.0
decay,fixed,-8,3,q90,863,1699,0.17291659686625,2.435594030679775,-750.0,350.0
decay,fixed,-8,3,q95,595,1699,0.09581574034341248,1.4311972468603755,-750.0,350.0
decay,fixed,-8,3,q99,205,1699,0.02069004455256483,0.34135223156797484,-750.0,350.0
decay,fixed,-8,4,15_6,442,1699,0.07160899456092734,1.2306820793312296,-750.0,450.0
decay,fixed,-8,4,20_0,46,1699,0.0025368384801102268,0.053158222163477854,-750.0,450.0
decay,fixed,-8,4,25_0,1,1699,6.067850706601214e-06,0.00015875596790005056,-750.0,450.0
decay,fixed,-8,4,b90,1194,1699,0.23912664306599896,3.185677475051193,-750.0,450.0
decay,fixed,-8,4,b95,924,1699,0.1398093097967961,1.9881442144144568,-750.0,450.0
decay,fixed,-8,4,b99,602,1699,0.05827583138290421,0.8843786080569609,-750.0,450.0
decay,fixed,-8,4,q90,894,1699,0.17000578009459905,2.3783497864364076,-750.0,450.0
decay,fixed,-8,4,q95,602,1699,0.09353873669080683,1.3852108808846058,-750.0,450.0
decay,fixed,-8,4,q99,201,1699,0.020748321941497155,0.3326612527446624,-750.0,450.0
decay,fixed,-8,5,15_6,426,1699,0.067650301187787,1.159223005526407,-750.0,550.0
decay,fixed,-8,5,20_0,46,1699,0.0021979503964791483,0.045682087778790924,-750.0,550.0
decay,fixed,-8,5,b90,1196,1699,0.23784889508282525,3.1199751128097004,-750.0,550.0
decay,fixed,-8,5,b95,929,1699,0.136518474665492,1.9103401219445437,-750.0,550.0
decay,fixed,-8,5,b99,603,1699,0.05647078083313661,0.8392857683804685,-750.0,550.0
decay,fixed,-8,5,q90,892,1699,0.16662552761796398,2.2970663553599833,-750.0,550.0
decay,fixed,-8,5,q95,603,1699,0.09066387151385881,1.31355174719142,-750.0,550.0
decay,fixed,-8,5,q99,209,1699,0.020441443846263598,0.32047992938408676,-750.0,550.0
decay,fixed,-8,6,15_6,416,1699,0.06271263943006812,1.0717663950022636,-750.0,650.0
decay,fixed,-8,6,20_0,38,1699,0.0017936770172908166,0.03735890068734629,-750.0,650.0
decay,fixed,-8,6,b90,1193,1699,0.23435045718266662,3.0094307528565083,-750.0,650.0
decay,fixed,-8,6,b95,920,1699,0.13320064544346003,1.8261425003017335,-750.0,650.0
decay,fixed,-8,6,b99,596,1699,0.053756801986510214,0.7821186689076025,-750.0,650.0
decay,fixed,-8,6,q90,869,1699,0.16258345153764425,2.1945317291021946,-750.0,650.0
decay,fixed,-8,6,q95,596,1699,0.08700345657580495,1.2390683263339861,-750.0,650.0
decay,fixed,-8,6,q99,199,1699,0.01992220229817912,0.3059409059188288,-750.0,650.0
decay,fixed,-8,7,15_6,394,1699,0.05539034501114378,0.9436412319479678,-750.0,750.0
decay,fixed,-8,7,20_0,31,1699,0.001520485510941056,0.03146051550464368,-750.0,750.0
decay,fixed,-8,7,b90,1181,1699,0.22778680091555667,2.85970383276027,-750.0,750.0
decay,fixed,-8,7,b95,921,1699,0.12771043923998007,1.6969105799205957,-750.0,750.0
decay,fixed,-8,7,b99,582,1699,0.050342720179373544,0.7070429848751099,-750.0,750.0
decay,fixed,-8,7,q90,880,1699,0.15712586330655992,2.0574335516513917,-750.0,750.0
decay,fixed,-8,7,q95,582,1699,0.08277630388788881,1.1385977236997185,-750.0,750.0
decay,fixed,-8,7,q99,195,1699,0.016372691073962664,0.24052649279625346,-750.0,750.0
decay,fixed,-8,8,15_6,325,1699,0.041604145702486044,0.7043014604898592,-750.0,850.0
decay,fixed,-8,8,20_0,18,1699,0.0007446040488608119,0.015393016815183593,-750.0,850.0
decay,fixed,-8,8,b90,1077,1699,0.1783089325513602,2.2694832813372945,-750.0,850.0
decay,fixed,-8,8,b95,791,1699,0.0954183244058537,1.2862346787500911,-750.0,850.0
decay,fixed,-8,8,b99,489,1699,0.03429761114945155,0.49100757856556826,-750.0,850.0
decay,fixed,-8,8,q90,756,1699,0.12037829238272726,1.598030662013549,-750.0,850.0
decay,fixed,-8,8,q95,489,1699,0.05830426288719769,0.8174222263629877,-750.0,850.0
decay,fixed,-8,8,q99,131,1699,0.009736645641826802,0.15178984782967364,-750.0,850.0
decay,fixed,-7,-10,15_6,187,1699,0.01770453493206799,0.3062787978143648,-650.0,-950.0
decay,fixed,-7,-10,20_0,18,1699,0.001240999870735346,0.026615347324729546,-650.0,-950.0
decay,fixed,-7,-10,25_0,2,1699,3.994897184662791e-05,0.001024973247109777,-650.0,-950.0
decay,fixed,-7,-10,b90,760,1699,0.0796039587950039,1.1124021366338293,-650.0,-950.0
decay,fixed,-7,-10,b95,479,1699,0.04140215033929595,0.6234600059992552,-650.0,-950.0
decay,fixed,-7,-10,b99,251,1699,0.01612638687445059,0.2641251437093051,-650.0,-950.0
decay,fixed,-7,-10,q90,443,1699,0.05166006837775006,0.7618246026193198,-650.0,-950.0
decay,fixed,-7,-10,q95,251,1699,0.025663634704853184,0.4083577898351262,-650.0,-950.0
decay,fixed,-7,-10,q99,78,1699,0.00744881022331986,0.1283959895616152,-650.0,-950.0
decay,fixed,-7,-9,15_6,242,1699,0.03252135982978676,0.5633342419590933,-650.0,-850.0
decay,fixed,-7,-9,20_0,25,1699,0.0021491671258587197,0.04614148205773708,-650.0,-850.0
decay,fixed,-7,-9,25_0,3,1699,8.253863844243969e-05,0.002172753891743645,-650.0,-850.0
decay,fixed,-7,-9,b90,894,1699,0.13953018128383937,1.945233411859364,-650.0,-850.0
decay,fixed,-7,-9,b95,602,1699,0.07366811856438187,1.1048063001314143,-650.0,-850.0
decay,fixed,-7,-9,b99,346,1699,0.029432636316861726,0.48151130849311413,-650.0,-850.0
decay,fixed,-7,-9,q90,566,1699,0.09293693828466526,1.3629660628743305,-650.0,-850.0
decay,fixed,-7,-9,q95,346,1699,0.04650429926127828,0.7366125680138298,-650.0,-850.0
decay,fixed,-7,-9,q99,104,1699,0.013033840062805249,0.2259409712945765,-650.0,-850.0
decay,fixed,-7,-8,15_6,237,1699,0.029611707113851894,0.5115428050013358,-650.0,-750.0
decay,fixed,-7,-8,20_0,21,1699,0.001541120357119579,0.033374932133395215,-650.0,-750.0
decay,fixed,-7,-8,25_0,2,1699,9.515529113298489e-05,0.002605047007522277,-650.0,-750.0
decay,fixed,-7,-8,b90,891,1699,0.1342989959806479,1.863048523091235,-650.0,-750.0
decay,fixed,-7,-8,b95,593,1699,0.06928437211653467,1.0357328934739518,-650.0,-750.0
decay,fixed,-7,-8,b99,331,1699,0.027358177339878005,0.445136496454308,-650.0,-750.0
decay,fixed,-7,-8,q90,557,1699,0.0869930088577584,1.2731990352637157,-650.0,-750.0
decay,fixed,-7,-8,q95,331,1699,0.0434994818789822,0.6846979751153589,-650.0,-750.0
decay,fixed,-7,-8,q99,93,1699,0.011158046349705308,0.19575450702976147,-650.0,-750.0
decay,fixed,-7,-7,15_6,222,1699,0.026679233470701995,0.4601560431523491,-650.0,-650.0
decay,fixed,-7,-7,20_0,18,1699,0.00106483547298612,0.023670964000595027,-650.0,-650.0
decay,fixed,-7,-7,25_0,2,1699,0.0001264260823722521,0.003542833445567044,-650.0,-650.0
decay,fixed,-7,-7,b90,875,1699,0.1292228180881329,1.7794131374255784,-650.0,-650.0
decay,fixed,-7,-7,b95,581,1699,0.06675726977443382,0.988386793858435,-650.0,-650.0
decay,fixed,-7,-7,b99,309,1699,0.02591993434783879,0.4153979169187026,-650.0,-650.0
decay,fixed,-7,-7,q90,543,1699,0.0830551092266519,1.2064817324371155,-650.0,-650.0
decay,fixed,-7,-7,q95,309,1699,0.041884816921436974,0.6497856317498494,-650.0,-650.0
decay,fixed,-7,-7,q99,90,1699,0.009805621407393642,0.17096564603778971,-650.0,-650.0
decay,fixed,-7,-6,15_6,225,1699,0.024797191202487447,0.42459491700796304,-650.0,-550.0
